"","weekday_sun","temp","dewp","NUM_COLLISIONS"
"1338",6,59.6,56.6,0.832957110609481
"1339",7,55.9,45.7,0.855530474040632
"1340",2,50.5,38.8,0.571106094808126
"1341",1,55.2,47.6,0.259593679458239
"1342",3,64.5,59,0.444695259593679
"1343",4,63.8,61.6,0.455981941309255
"1344",5,65.6,62.5,0.650112866817156
"1345",6,60.4,54.3,0.618510158013544
"1346",2,61.3,58.9,0.544018058690745
"1347",1,53.7,35.4,0.329571106094808
"1348",3,57.5,41.6,0.417607223476298
"1349",4,49.1,29.5,0.401805869074492
"1350",5,44.7,28.1,0.717832957110609
"1351",6,46.5,36.4,1
"1352",7,51.8,46.3,0.925507900677201
"1353",2,51,44.8,0.510158013544018
"1354",1,61.1,52.4,0.381489841986456
"1355",3,48.3,41.9,0.602708803611738
"1356",4,46.2,37.1,0.776523702031603
"1357",5,55.9,49.9,0.625282167042889
"1358",6,58.8,56.2,0.679458239277652
"1359",7,53.6,44.3,0.878103837471783
"1360",2,47.8,33.6,0.5372460496614
"1361",1,49.9,42.3,0.325056433408578
"1362",3,47.4,36.7,0.702031602708804
"1363",4,47.2,38.2,0.523702031602709
"1364",5,51.6,46.1,0.345372460496614
"1365",6,49.4,40.5,0.717832957110609
"1366",7,54.9,41,0.625282167042889
"1367",2,42.1,25.4,0.485327313769752
"1368",1,51.3,36.2,0.293453724604966
"1369",3,54.4,44.6,0.632054176072235
"1370",4,54.8,50.1,0.796839729119639
"1371",5,54.4,49.5,0.715575620767494
"1372",6,48.6,43,0.720090293453725
"1373",7,50.9,44.1,0.875846501128668
"1374",2,50.1,47.2,0.686230248306998
"1375",1,47,42.3,0.318284424379232
"1376",3,38.8,23.3,0.668171557562077
"1377",4,37.7,21.4,0.851015801354402
"1378",5,37.1,23.3,0.945823927765237
"1379",6,42.2,34.3,0.090293453724605
"1380",7,48.6,43.1,0.151241534988713
"1381",2,47,45,0.169300225733634
"1382",1,43.4,34.6,0.17607223476298
"1383",3,39.5,26.7,0.584650112866817
"1384",4,43.8,38.5,0.821670428893905
"1385",5,52.9,51.3,0.772009029345372
"1386",6,53.4,49.7,0.781038374717833
"1387",7,46.4,32.8,0.681715575620767
"1388",2,43.8,28.3,0.460496613995485
"1389",1,38.2,24.3,0.212189616252822
"1390",3,37.9,30.9,0.909706546275395
"1391",4,41.7,31.3,0.729119638826185
"1392",5,42.8,37.1,0.562076749435666
"1393",6,42.7,35.1,0.557562076749436
"1394",7,36.6,19.2,0.706546275395034
"1395",2,28.2,9.9,0.376975169300226
"1396",1,29.9,13.3,0.302483069977427
"1397",3,43.6,40.4,0.625282167042889
"1398",4,39.7,26.9,0.54627539503386
"1399",5,41.2,31.1,0.679458239277652
"1400",6,29.8,14,0.81489841986456
"1401",7,18.2,-2.1,0.91196388261851
"1402",2,36.2,31.3,0.530474040632054
"1403",1,49.8,48,0.300225733634311
"1404",3,35.3,22.9,0.753950338600451
"1405",4,34.8,25.3,0.747178329571106
"1406",5,38.8,29,0.650112866817156
"1407",6,38.9,32.3,0.704288939051919
"1408",7,39,28.8,0.686230248306998
"1409",2,44.1,39.3,0.374717832957111
"1410",3,36.4,25.6,0.0135440180586907
"1411",4,49.8,46.9,0.408577878103837
"1412",5,39.1,26.8,0.35665914221219
"1413",6,37.3,29.4,0.347629796839729
"1414",7,40.4,29.9,0.440180586907449
"1415",2,35.8,21.1,0.173814898419865
"1416",1,44.4,33.6,0.17995444191344
"1417",3,37.4,28.7,0.0979498861047836
"1418",4,44.3,40.7,0.57630979498861
"1419",5,46.5,43.7,0.419134396355353
"1420",6,36.4,19.7,0.332574031890661
"1421",7,31.7,25.8,0.441913439635535
"1422",1,24.1,15.9,0
"1423",3,18.3,5.7,0.599088838268793
"1424",4,35.6,26.3,0.435079726651481
"1425",5,45,40.9,0.507972665148064
"1426",6,47.8,45.5,0.546697038724374
"1427",7,46.8,37.5,0.451025056947608
"1428",2,29.8,13.4,0.202733485193622
"1429",1,33.6,24.8,0.191343963553531
"1430",3,31.6,20.7,0.161731207289294
"1431",4,40,30.9,0.571753986332574
"1432",5,41.6,38.5,0.325740318906606
"1433",6,40.7,36.9,0.464692482915718
"1434",7,39.9,32.5,0.453302961275626
"1435",2,42.3,37.5,0.157175398633257
"1436",1,43.2,40.4,0.0113895216400911
"1437",3,40.9,34.4,0.594533029612756
"1438",4,48.9,46.9,0.359908883826879
"1439",5,41.1,35.1,0.387243735763098
"1440",6,44.3,39.9,0.357630979498861
"1441",7,42.1,29.8,0.403189066059225
"1442",2,38.7,23.1,0.216400911161731
"1443",1,38,26.4,0.0501138952164009
"1444",3,34,23.1,0.316628701594533
"1445",4,28.1,14.6,0.375854214123007
"1446",5,38.7,31.3,0.382687927107062
"1447",6,37.7,24.2,0.41002277904328
"1448",7,30.9,14,0.462414578587699
"1449",2,28.4,10.8,0.30751708428246
"1450",1,36.1,23.7,0.0523917995444191
"1451",3,37.5,21,0.366742596810934
"1452",4,38.1,32.2,0.501138952164009
"1453",5,46.2,43.9,0.608200455580866
"1454",6,38.1,33.3,0.230068337129841
"1455",7,21,9.1,0.687927107061503
"1456",2,32,24.7,0.239179954441913
"1457",1,35.6,32.1,0.0751708428246014
"1458",3,35.9,30.3,0.537585421412301
"1459",4,30.1,19.1,0.642369020501139
"1460",5,36.6,32.7,0.44874715261959
"1461",6,36.1,28.8,0.560364464692483
"1462",7,31.8,17.3,0.624145785876993
"1463",2,37,26.6,0.373576309794989
"1464",1,47.8,36.9,0.0728929384965831
"1465",3,41.9,29.5,0.0501138952164009
"1466",4,37.1,26.6,0.175398633257403
"1467",5,40.6,35.2,0.161731207289294
"1468",6,44,41.7,0.398633257403189
"1469",7,47.5,44.3,0.571753986332574
"1470",2,49.8,46.6,0.380410022779043
"1471",1,43,31.2,0.127562642369021
"1472",3,39.1,25.5,0.305239179954442
"1473",4,44.2,39.9,0.421412300683371
"1474",5,47.4,45.8,0.375854214123007
"1475",6,47.8,36.9,0.562642369020501
"1476",7,33.2,8.8,0.772209567198178
"1477",2,22.9,0.1,0.296127562642369
"1478",1,20.8,-1.7,0.189066059225513
"1479",3,28.9,11.2,0.482915717539863
"1480",4,36.7,27.5,0.52619589977221
"1481",5,45.9,42.6,0.462414578587699
"1482",6,45.9,34.3,0.58997722095672
"1483",7,35.5,26.4,0.469248291571754
"1484",2,22.5,7.2,0.323462414578588
"1485",1,20,2.6,0.250569476082005
"1486",3,21.9,6.4,0.879271070615034
"1487",5,29.8,20.7,0.555808656036446
"1488",6,28.5,11.1,0.986332574031891
"1489",7,33,13.4,0.797266514806378
"1490",2,34.7,23.9,0.223234624145786
"1491",1,36,32.2,0.328018223234624
"1492",3,39.2,26.3,0.783599088838269
"1493",4,39.9,26.4,0.523917995444191
"1494",5,38.6,20.9,0.480637813211845
"1495",6,26.4,1.5,0.676537585421412
"1496",7,35.3,21.9,0.564920273348519
"1497",2,42.9,36.8,0.375854214123007
"1498",1,37,30,0.113895216400911
"1499",3,42,38.3,0.507972665148064
"1500",4,40.7,38.5,0.42369020501139
"1501",5,41.9,37.1,0.605922551252847
"1502",6,40,25.9,0.530751708428246
"1503",7,37.6,30.7,0.790432801822323
"1504",2,39.8,36.9,0.421412300683371
"1505",1,39.7,33,0.246013667425968
"1506",3,43,31.7,0.546697038724374
"1507",4,42.9,38,0.437357630979499
"1508",5,42.6,38.4,0.412300683371298
"1509",6,41.9,38.5,0.699316628701595
"1510",7,47.8,42.6,0.656036446469248
"1511",2,43.9,30.6,0.503416856492027
"1512",1,46.3,30.9,0.30751708428246
"1513",3,46.9,39.6,0.519362186788155
"1514",4,49.8,44,0.257403189066059
"1515",5,49.1,45.1,0.305239179954442
"1516",6,49.8,38.5,0.419134396355353
"1517",7,47.5,34.1,0.248291571753986
"1518",2,46.8,38,0.202733485193622
"1519",1,51.9,46.9,0.170842824601367
"1520",3,56.4,48.3,0.186788154897494
"1521",4,47.8,39.2,0.250569476082005
"1522",5,41.7,32.2,0.396355353075171
"1523",6,47.5,44.1,0.514806378132118
"1524",7,45.7,43.4,0.646924829157175
"1525",2,46.7,44.5,0.330296127562642
"1526",1,46.5,39.5,0.252847380410023
"1527",3,46.6,42.4,0.30751708428246
"1528",4,49.7,46.6,0.722095671981777
"1529",5,53.1,51.8,0.510250569476082
"1530",6,52.9,50.7,0.642369020501139
"1531",2,54.2,51.6,0.580865603644647
"1532",1,53.4,40,0.145785876993166
"1533",3,49.3,45.3,0.530751708428246
"1534",4,55.4,53.4,0.767653758542141
"1535",5,54.7,44.3,0.701594533029613
"1536",6,51.5,34.8,0.671981776765376
"1537",7,49.4,44,0.842824601366743
"1538",2,55.1,54.1,0.635535307517084
"1539",1,52.5,48.9,0.246013667425968
"1540",3,50,41.3,0.528473804100228
"1541",4,48.3,34.9,0.558086560364465
"1542",5,48.7,38.4,0.596810933940774
"1543",6,49.5,42,0.637813211845103
"1544",7,48.6,42.2,0.93621867881549
"1545",2,47.9,41.7,0.630979498861048
"1546",1,50.4,47.9,0.517084282460137
"1547",3,51.1,43.8,0.735763097949886
"1548",4,57.5,46.9,0.656036446469248
"1549",5,57.9,50.2,0.790432801822323
"1550",2,56.3,41.6,0.469248291571754
"1551",1,52.7,37.3,0.482915717539863
"1552",3,51.4,40.5,0.712984054669704
"1553",4,56.8,52.3,0.57630979498861
"1554",5,53.9,49.6,0.535307517084282
"1555",6,53.8,51.1,0.765375854214123
"1556",7,55.4,52.9,0.842824601366743
"1557",2,57.5,48.6,0.157175398633257
"1558",1,51.8,46.1,0.157175398633257
"1559",4,53.5,49.6,0.548974943052392
"1560",5,55.4,53.1,0.599088838268793
"1561",6,55.7,53.8,0.564920273348519
"1562",7,58.2,48.2,0.753986332574032
"1563",2,56.9,47.9,0.52619589977221
"1564",1,58,49.8,0.14123006833713
"1565",3,56.6,54.5,0.569476082004556
"1566",4,52.4,50.5,0.578587699316629
"1567",5,54.5,47.5,0.612756264236902
"1568",6,52.7,45.2,0.578587699316629
"1569",7,57.6,52.7,0.829157175398633
"1570",2,60.4,54.5,0.58997722095672
"1571",1,61.5,55.8,0.674259681093394
"1572",3,66,58.9,0.906605922551253
"1573",4,67.3,59.8,0.963553530751708
"1574",5,67.1,51.6,0.792710706150342
"1575",6,57.2,45.8,0.831435079726651
"1576",7,59.8,52.9,0.571753986332574
"1577",2,61.7,59.4,0.564920273348519
"1578",1,63.8,62.5,0.425968109339408
"1579",3,64.7,64.5,0.940774487471526
"1580",4,63.4,63.4,0.927107061503417
"1581",5,62.6,61.8,0.769931662870159
"1582",6,65.8,59.4,1
"1583",7,64.9,63.4,0.881548974943052
"1584",2,67.2,65.1,0.790432801822323
"1585",1,68.8,60.1,0.419134396355353
"1586",3,66.7,59.2,0.599088838268793
"1587",4,64.3,61.6,0.799544419134396
"1588",5,65.4,58,0.738041002277904
"1589",6,65.6,62.6,0.822323462414579
"1590",7,66.9,63.7,0.776765375854214
"1591",2,67.7,66.3,0.430523917995444
"1592",1,68.7,67.4,0.298405466970387
"1593",3,70.9,66.1,0.480637813211845
"1594",4,72,61.5,0.041002277904328
"1595",5,67.9,58.5,0.683371298405467
"1596",6,61.7,59.9,0.466970387243736
"1597",7,66,66,0.610478359908884
"1598",2,67.3,66.8,0.407744874715262
"1599",1,69.6,64.1,0.241457858769932
"1600",3,68.3,66.1,0.594533029612756
"1601",4,68.8,68.4,0.528473804100228
"1602",5,70.8,70.2,0.617312072892939
"1603",6,70.8,69.6,0.804100227790433
"1604",7,63.7,61.5,0.685649202733485
"1605",2,64.3,62.7,0.553530751708428
"1606",1,69.3,67.7,0.248291571753986
"1607",3,67.3,66.8,0.530751708428246
"1608",4,69.4,67.9,0.683371298405467
"1609",5,71.6,70.3,0.776765375854214
"1610",6,74.7,70.6,0.838268792710706
"1611",7,75.6,69.6,0.744874715261959
"1612",2,74,67.2,0.55125284738041
"1613",1,68.4,63.5,0.337129840546697
"1614",3,63,58,0.4874715261959
"1615",4,62.8,59.4,0.430523917995444
"1616",5,63.6,58,0.521640091116173
"1617",6,61.8,59.2,0.464692482915718
"1618",7,69.2,66.9,0.635535307517084
"1619",2,65.1,65,0.241457858769932
"1620",1,67.1,57.7,0.455580865603645
"1621",3,63.9,57.3,0.569476082004556
"1622",4,68.2,64.8,0.681093394077449
"1623",5,68.6,66.6,0.482915717539863
"1624",6,67.5,66,0.699316628701595
"1625",7,67.7,66.7,0.801822323462415
"1626",2,67.7,67.2,0.380410022779043
"1627",1,69.4,59.9,0.257403189066059
"1628",3,67.5,64.2,0.455580865603645
"1629",4,65.2,62.8,0.5125284738041
"1630",5,67.1,63.5,0.567198177676538
"1631",6,67.8,66,0.555808656036446
"1632",7,67.6,65.8,0.567198177676538
"1633",2,65.9,65.8,0.273348519362187
"1634",1,71,69.3,0.357630979498861
"1635",3,67.7,65.2,0.446469248291572
"1636",4,67.8,66.8,0.389521640091116
"1637",5,71.1,65.9,0.441913439635535
"1638",6,68,60.8,0.530751708428246
"1639",7,66.6,65.6,0.469248291571754
"1640",2,71.8,70.9,0.528473804100228
"1641",1,72.8,68.1,0.300683371298405
"1642",3,69.9,65.6,0.503416856492027
"1643",4,70.5,69.8,0.633257403189066
"1644",5,72.3,70.9,0.507972665148064
"1645",6,70,60.2,0.5125284738041
"1646",7,66.4,60,0.517084282460137
"1647",2,64.1,56.8,0.373576309794989
"1648",1,62.3,53.6,0.209567198177677
"1649",3,62.7,56.4,0.405466970387244
"1650",4,62,58.3,0.47380410022779
"1651",5,61.8,57.5,0.603644646924829
"1652",6,66.2,60.6,0.482915717539863
"1653",7,62.7,50,0.626423690205011
"1654",2,58.7,45.2,0.355353075170843
"1655",1,60,56.6,0.255125284738041
"1656",3,65.4,62.2,0.287015945330296
"1657",4,68.1,66.4,0.685649202733485
"1658",5,69.6,68.6,0.460136674259681
"1659",6,67.1,65.1,0.874715261958998
"1660",7,65.4,60.5,0.760820045558087
"1661",2,63.1,57,0.460136674259681
"1662",1,61.1,56.3,0.289293849658314
"1663",3,63.6,53.9,0.749430523917995
"1664",4,65.3,59.7,0.624145785876993
"1665",5,67.5,63.4,0.75626423690205
"1666",6,67.4,67.2,0.733485193621868
"1667",7,67.9,67.7,0.958997722095672
"1668",2,66.8,65.5,0.494305239179954
"1669",1,64.7,64.2,0.41002277904328
"1670",3,65.7,65.5,0.605922551252847
"1671",4,65.5,65.4,0.580865603644647
"1672",5,66.1,66.1,0.403189066059225
"1673",6,63.9,63.8,0.293849658314351
"1674",7,61.3,61.3,0.47380410022779
"1675",2,62.6,62.6,0.5125284738041
"1676",1,65.3,64.3,0.412300683371298
"1677",3,64.2,63.7,0.728929384965831
"1678",4,65.9,65.3,0.569476082004556
"1679",5,68.7,68.6,0.660592255125285
"1680",6,69.4,66.3,0.760820045558087
"1681",7,59.6,48.5,0.799544419134396
"1682",2,56.3,50.9,0.328018223234624
"1683",1,55.5,46.8,0.375854214123007
"1684",3,58,51.4,0.758542141230068
"1685",4,54.1,47.5,0.640091116173121
"1686",5,59.3,56.1,0.694760820045558
"1687",6,63.7,62.6,0.571753986332574
"1688",7,64.9,64.2,0.553530751708428
"1689",2,63.8,63.5,0.373576309794989
"1690",1,65.8,65.6,0.261958997722096
"1691",3,66.3,66.2,0.318906605922551
"1692",4,68.8,65.6,0.824601366742597
"1693",5,62.1,58.7,0.505694760820046
"1694",6,57.1,49.2,0.44874715261959
"1695",7,56.4,49.4,0.574031890660592
"1696",2,62.4,62,0.366742596810934
"1697",1,63.3,63.3,0.20501138952164
"1698",3,62.3,58.2,0.535307517084282
"1699",4,51.1,39,0.751708428246014
"1700",5,56.7,49,0.753986332574032
"1701",6,59.7,58.3,0.82004555808656
"1702",7,62,54.1,0.949886104783599
"1703",2,58.8,50.3,0.403189066059225
"1704",1,60.6,59.2,0.277904328018223
"1705",3,59.5,58.7,0.599088838268793
"1706",4,64.3,63.4,0.635535307517084
"1707",5,65.1,65,0.55125284738041
"1708",6,60.1,59.6,0.574031890660592
"1709",7,54.1,43.5,0.804100227790433
"1710",2,55.1,51.2,0.476082004555809
"1711",1,60.4,59.4,0.471526195899772
"1712",3,60.4,52,0.970387243735763
"1713",4,57.7,44.2,0.660592255125285
"1714",5,50.6,39.9,0.457858769931663
"1715",6,58.9,56.1,0.774487471526196
"1716",7,58.7,58.5,0.842824601366743
"1717",2,53.6,44.6,0.471526195899772
"1718",1,54.5,49.5,0.257403189066059
"1719",3,62.2,61.6,0.62870159453303
"1720",4,53,46.7,0.69248291571754
"1721",5,47,43.6,0.583143507972665
"1722",6,48.3,39.9,0.674259681093394
"1723",7,44.6,33.5,0.724373576309795
"1724",2,30.2,18,0.494305239179954
"1725",1,35.8,29.8,0.302961275626424
"1726",3,48.8,44.3,0.667425968109339
"1727",4,46.1,39,0.548974943052392
"1728",5,43.9,37.1,0.699316628701595
"1729",6,46.6,43.4,0.92255125284738
"1730",7,43.8,33.2,0.929384965831435
"1731",2,43.5,31.4,0.507972665148064
"1732",1,54.8,50.4,0.380410022779043
"1733",3,40.5,24.6,0.779043280182232
"1734",4,51.1,39,0.874715261958998
"1735",5,54.2,52.3,0.838268792710706
"1736",6,38.7,30.1,0.143507972665148
"1737",7,40.8,30.7,0.218678815489749
"1738",2,50.1,47.2,0.113895216400911
"1739",1,48.9,39.7,0.17995444191344
"1740",3,43,28.8,0.521640091116173
"1741",4,37.9,27.4,0.553530751708428
"1742",5,52.2,47.6,0.671981776765376
"1743",6,43.2,34,0.585421412300683
"1744",7,48.2,44.2,0.83371298405467
"1745",2,42.5,34.2,0.38496583143508
"1746",1,42.6,36.3,0.0956719817767654
"1747",3,40.9,35.1,0.633257403189066
"1748",4,42,38.5,0.678815489749431
"1749",5,51.3,48.7,0.558086560364465
"1750",6,43.4,28.1,0.65375854214123
"1751",7,41,26.6,0.62870159453303
"1752",2,38.7,36.7,0.300683371298405
"1753",1,39,34.6,0.24373576309795
"1754",3,38.4,28.3,0.726651480637813
"1755",4,42.6,38.1,0.640091116173121
"1756",5,32.8,25.1,0.690205011389522
"1757",2,30.9,24.3,0.580865603644647
"1758",1,27.6,13.8,0.321184510250569
"1759",3,32.7,23.9,0.683371298405467
"1760",4,44.9,41.8,0.571753986332574
"1761",5,44.3,31.7,0.669703872437358
"1762",6,32.4,19.7,0.765375854214123
"1763",7,32.7,24.3,0.715261958997722
"1764",2,45.6,45.4,0.362186788154898
"1765",1,41.9,37.7,0.143507972665148
"1766",4,29.5,12.4,0.312072892938497
"1767",5,21.9,5,0.389521640091116
"1768",6,15.3,-1.4,0.462414578587699
"1769",7,13.7,5.4,0.437357630979499
"1770",2,16.7,3.7,0.362186788154898
"1771",1,21,17.9,0.127562642369021
